docID,edinetCode,secCode,submitDateTime,periodStart,periodEnd,parentDocID
S1006XIH,E04494,,2016-02-10 13:51,2015-10-01,2015-12-31,
S1006WRY,E04860,,2016-02-10 13:52,2015-10-01,2015-12-31,
S1006VXT,E01003,41850,2016-02-10 13:52,2015-10-01,2015-12-31,
S1006VSX,E02498,80020,2016-02-10 13:56,2015-10-01,2015-12-31,
S1006WP9,E00282,17640,2016-02-10 13:58,2015-10-01,2015-12-31,
S1006VXL,E05134,,2016-02-10 14:00,2015-10-01,2015-12-31,
S1006UIK,E01661,63300,2016-02-10 14:00,2015-10-01,2015-12-31,
S1006VYH,E00877,34070,2016-02-10 14:00,2015-10-01,2015-12-31,
S1006WAJ,E01143,52680,2016-02-10 14:04,2015-10-01,2015-12-31,
S1006VXH,E02838,74800,2016-02-10 14:06,2015-10-01,2015-12-31,
S1006WMP,E05242,87390,2016-02-10 14:06,2015-10-01,2015-12-31,
S1006U6V,E01940,68460,2016-02-10 14:09,2015-10-01,2015-12-31,
S1006W2C,E00910,46240,2016-02-10 14:10,2015-10-01,2015-12-31,
S1006XJQ,E05377,17170,2016-02-10 14:15,2015-10-01,2015-12-31,
S1006WSU,E00175,18660,2016-02-10 14:17,2015-10-01,2015-12-31,
S1006U4F,E03550,83460,2016-02-10 14:17,2015-10-01,2015-12-31,
S1006WJ6,E02749,99080,2016-02-10 14:18,2015-10-01,2015-12-31,
S1006VF0,E01823,,2016-02-10 14:19,2015-10-01,2015-12-31,
S1006VZX,E04460,94360,2016-02-10 14:20,2015-10-01,2015-12-31,
S1006VUA,E01667,63490,2016-02-10 14:22,2015-10-01,2015-12-31,
S1006XA4,E00607,35970,2016-02-10 14:25,2015-10-01,2015-12-31,
S1006WNE,E01332,58010,2016-02-10 14:29,2015-10-01,2015-12-31,
S1006UY1,E02928,26890,2016-02-10 14:31,2015-10-01,2015-12-31,
S1006VRA,E01284,56070,2016-02-10 14:32,2015-10-01,2015-12-31,
S1006VIJ,E01378,59810,2016-02-10 14:35,2015-10-01,2015-12-31,
S1006WK4,E01202,52800,2016-02-10 14:37,2015-10-01,2015-12-31,
S1006WDX,E04136,90120,2016-02-10 14:37,2015-10-01,2015-12-31,
S1006WI1,E02005,68670,2016-02-10 14:38,2015-10-01,2015-12-31,
S1006WS3,E01865,68260,2016-02-10 14:39,2015-10-01,2015-12-31,
S1006WKY,E05232,43180,2016-02-10 14:42,2015-10-01,2015-12-31,
S1006VT3,E02527,80700,2016-02-10 14:42,2015-10-01,2015-12-31,
S1006UWZ,E00919,45020,2016-02-10 14:45,2015-10-01,2015-12-31,
S1006WLK,E26712,,2016-02-10 14:52,2015-10-01,2015-12-31,
S1006VSB,E00173,19600,2016-02-10 14:53,2015-10-01,2015-12-31,
S1006WNS,E00273,17750,2016-02-10 14:53,2015-10-01,2015-12-31,
S1006W6F,E01336,58050,2016-02-10 14:54,2015-10-01,2015-12-31,
S1006WYL,E01303,58520,2016-02-10 14:55,2015-10-01,2015-12-31,
S1006HFZ,E00845,42280,2016-02-10 14:56,2015-10-01,2015-12-31,
S1006VGF,E04499,95030,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006WYY,E00272,17760,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006UKO,E27579,71690,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006VFD,E05547,94220,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006X0H,E31575,62390,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006ONU,E04047,32540,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006WM7,E01647,64080,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006SST,E00775,40620,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006XM1,E01957,69670,2016-02-10 15:00,2015-10-01,2015-12-31,
S1006VHC,E00497,29190,2016-02-10 15:02,2015-10-01,2015-12-31,
S1006VKP,E00660,38800,2016-02-10 15:02,2015-10-01,2015-12-31,
S1006VUW,E02161,72380,2016-02-10 15:03,2015-10-01,2015-12-31,
S1006XF2,E00585,30110,2016-02-10 15:03,2015-10-01,2015-12-31,
S1006UDA,E02627,81050,2016-02-10 15:03,2015-10-01,2015-12-31,
S1006VLN,E00056,18610,2016-02-10 15:03,2015-10-01,2015-12-31,
S1006W50,E02285,77340,2016-02-10 15:03,2015-10-01,2015-12-31,
S1006WB4,E26686,71610,2016-02-10 15:04,2015-10-01,2015-12-31,
S1006XLL,E31071,60340,2016-02-10 15:04,2015-10-01,2015-12-31,
S1006WCT,E01610,63580,2016-02-10 15:04,2015-10-01,2015-12-31,
S1006WAR,E02646,81450,2016-02-10 15:04,2015-10-01,2015-12-31,
S1006WNW,E30443,90900,2016-02-10 15:05,2015-10-01,2015-12-31,
S1006XRO,E03236,74210,2016-02-10 15:05,2015-10-01,2015-12-31,
S1006WUY,E01462,34350,2016-02-10 15:05,2015-10-01,2015-12-31,
S1006WYP,E04589,96330,2016-02-10 15:06,2015-10-01,2015-12-31,
S1006WIQ,E05599,24890,2016-02-10 15:06,2015-10-01,2015-12-31,
S1006XRM,E05699,38530,2016-02-10 15:06,2015-10-01,2015-12-31,
S1006XAA,E31448,60460,2016-02-10 15:06,2015-10-01,2015-12-31,
S1006XOC,E02333,67880,2016-02-10 15:06,2015-10-01,2015-12-31,
S1006UXD,E01254,55410,2016-02-10 15:06,2015-10-01,2015-12-31,
S1006UJB,E04243,91190,2016-02-10 15:07,2015-10-01,2015-12-31,
S1006X0R,E01504,61430,2016-02-10 15:07,2015-10-01,2015-12-31,
S1006W5A,E05629,21270,2016-02-10 15:07,2015-10-01,2015-12-31,
S1006VAE,E25678,45810,2016-02-10 15:07,2015-10-01,2015-12-31,
S1006T8K,E23820,86000,2016-02-10 15:08,2015-10-01,2015-12-31,
S1006XFI,E05332,23590,2016-02-10 15:08,2015-10-01,2015-12-31,
S1006W28,E00612,,2016-02-10 15:10,2015-10-01,2015-12-31,
S1006X4Y,E30650,60950,2016-02-10 15:10,2015-10-01,2015-12-31,
S1006R74,E00841,40990,2016-02-10 15:12,2015-10-01,2015-12-31,
S1006XS0,E31012,28830,2016-02-10 15:13,2015-10-01,2015-12-31,
S1006WIC,E04125,90520,2016-02-10 15:13,2015-10-01,2015-12-31,
S1006XS2,E30877,36920,2016-02-10 15:13,2015-10-01,2015-12-31,
S1006XOH,E01790,67070,2016-02-10 15:14,2015-10-01,2015-12-31,
S1006V8U,E00792,40880,2016-02-10 15:15,2015-10-01,2015-12-31,
S1006TP3,E22042,21850,2016-02-10 15:16,2015-10-01,2015-12-31,
S1006VYW,E00098,19260,2016-02-10 15:16,2015-10-01,2015-12-31,
S1006XNI,E00834,42210,2016-02-10 15:16,,,S1004P9Q
S1006XN6,E00834,42210,2016-02-10 15:17,,,S1005NJE
S1006X6J,E02329,77150,2016-02-10 15:17,2015-10-01,2015-12-31,
S1006XTC,E05552,37930,2016-02-10 15:17,2015-10-01,2015-12-31,
S1006XN0,E00834,42210,2016-02-10 15:17,,,S1006DCJ
S1006WG8,E01794,,2016-02-10 15:18,2015-10-01,2015-12-31,
S1006U9B,E00787,40930,2016-02-10 15:18,2015-10-01,2015-12-31,
S1006U2T,E02740,98200,2016-02-10 15:19,2015-10-01,2015-12-31,
S1006XA6,E03437,33280,2016-02-10 15:19,2015-10-01,2015-12-31,
S1006XS8,E00810,41130,2016-02-10 15:19,2015-10-01,2015-12-31,
S1006VZF,E00781,40970,2016-02-10 15:19,2015-10-01,2015-12-31,
S1006WDG,E25620,36520,2016-02-10 15:20,2015-10-01,2015-12-31,
S1006WAS,E05624,21200,2016-02-10 15:20,2015-10-01,2015-12-31,
S1006T51,E01855,18320,2016-02-10 15:21,2015-10-01,2015-12-31,
S1006WJ9,E01952,69620,2016-02-10 15:21,,,S1006BGG
S1006UGK,E01828,68070,2016-02-10 15:21,2015-10-01,2015-12-31,
S1006UX1,E04246,91270,2016-02-10 15:22,2015-10-01,2015-12-31,
S1006XTX,E05205,42900,2016-02-10 15:22,2015-10-01,2015-12-31,
S1006XFP,E02964,27950,2016-02-10 15:23,2015-10-01,2015-12-31,
S1006WE0,E04198,90760,2016-02-10 15:23,2015-10-01,2015-12-31,
S1006X3V,E02752,99130,2016-02-10 15:24,2015-10-01,2015-12-31,
S1006VEG,E03128,82820,2016-02-10 15:24,2015-10-01,2015-12-31,
S1006WCO,E04090,90050,2016-02-10 15:24,2015-10-01,2015-12-31,
S1006XH9,E02579,80850,2016-02-10 15:27,2015-10-01,2015-12-31,
S1006WGL,E02938,27080,2016-02-10 15:28,2015-10-01,2015-12-31,
S1006V4Q,E31009,60270,2016-02-10 15:30,2015-10-01,2015-12-31,
S1006WKI,E05446,,2016-02-10 15:30,2015-10-01,2015-12-31,
S1006VS7,E00090,18080,2016-02-10 15:30,2015-10-01,2015-12-31,
S1006XVA,E31948,39240,2016-02-10 15:30,2015-10-01,2015-12-31,
S1006X1K,E05471,37680,2016-02-10 15:30,2015-10-01,2015-12-31,
S1006W2O,E31936,39260,2016-02-10 15:30,2015-10-01,2015-12-31,
S1006TKD,E00085,18210,2016-02-10 15:31,2015-10-01,2015-12-31,
S1006W1W,E00882,44060,2016-02-10 15:31,2015-10-01,2015-12-31,
S1006WJC,E02310,,2016-02-10 15:31,2015-10-01,2015-12-31,
S1006X6P,E01511,61580,2016-02-10 15:32,2015-10-01,2015-12-31,
S1006VY0,E00380,22080,2016-02-10 15:33,2015-10-01,2015-12-31,
S1006XAC,E05280,87980,2016-02-10 15:33,2015-10-01,2015-12-31,
S1006W0B,E02652,80350,2016-02-10 15:33,2015-10-01,2015-12-31,
S1006X8T,E05665,87710,2016-02-10 15:34,2015-10-01,2015-12-31,
S1006W48,E02910,76350,2016-02-10 15:34,2015-10-01,2015-12-31,
S1006T0H,E03299,75710,2016-02-10 15:34,2015-10-01,2015-12-31,
S1006W4A,E00812,,2016-02-10 15:34,2015-10-01,2015-12-31,
S1006WDP,E05620,,2016-02-10 15:35,2015-10-01,2015-12-31,
S1006WMH,E00981,45650,2016-02-10 15:35,2015-10-01,2015-12-31,
S1006XQJ,E01182,69710,2016-02-10 15:38,2015-10-01,2015-12-31,
S1006V68,E05121,47810,2016-02-10 15:40,2015-10-01,2015-12-31,
S1006UJ3,E02784,,2016-02-10 15:41,2015-10-01,2015-12-31,
S1006VQN,E25386,66260,2016-02-10 15:42,2015-10-01,2015-12-31,
S1006VWN,E03105,,2016-02-10 15:42,2015-10-01,2015-12-31,
S1006XFG,E01947,68100,2016-02-10 15:43,2015-10-01,2015-12-31,
S1006SUI,E00892,46120,2016-02-10 15:43,2015-10-01,2015-12-31,
S1006VU2,E01496,61350,2016-02-10 15:44,2015-10-01,2015-12-31,
S1006WMQ,E04235,91010,2016-02-10 15:45,2015-10-01,2015-12-31,
S1006UFN,E02514,,2016-02-10 15:46,2015-10-01,2015-12-31,
S1006VLV,E30445,60920,2016-02-10 15:47,2015-10-01,2015-12-31,
S1006V28,E03552,83380,2016-02-10 15:52,2015-10-01,2015-12-31,
S1006WME,E03333,76380,2016-02-10 15:53,2015-10-01,2015-12-31,
S1006WMK,E00153,19750,2016-02-10 15:58,2015-10-01,2015-12-31,
S1006W4E,E00041,16620,2016-02-10 16:00,2015-10-01,2015-12-31,
S1006XH6,E05707,36240,2016-02-10 16:00,2015-10-01,2015-12-31,
S1006VKX,E23800,,2016-02-10 16:00,2015-10-01,2015-12-31,
S1006WH8,E31970,34640,2016-02-10 16:00,2015-10-01,2015-12-31,
S1006X8K,E05523,,2016-02-10 16:00,2015-10-01,2015-12-31,
S1006X3M,E05093,,2016-02-10 16:01,2015-10-01,2015-12-31,
S1006WJ8,E02501,80070,2016-02-10 16:01,2015-10-01,2015-12-31,
S1006W8A,E23871,66290,2016-02-10 16:01,2015-10-01,2015-12-31,
S1006W41,E07801,60980,2016-02-10 16:02,2015-10-01,2015-12-31,
S1006XGN,E02762,99410,2016-02-10 16:02,2015-10-01,2015-12-31,
S1006RD5,E01376,,2016-02-10 16:02,2015-10-01,2015-12-31,
S1006W86,E03264,75050,2016-02-10 16:02,2015-10-01,2015-12-31,
S1006R26,E05049,94380,2016-02-10 16:03,2015-10-01,2015-12-31,
S1006WPZ,E02871,75550,2016-02-10 16:03,2015-10-01,2015-12-31,
S1006TVG,E00051,,2016-02-10 16:04,2015-10-01,2015-12-31,
S1006VH3,E02183,72540,2016-02-10 16:05,2015-10-01,2015-12-31,
S1006TOU,E04821,85960,2016-02-10 16:06,2015-10-01,2015-12-31,
S1006XYM,E31123,78150,2016-02-10 16:08,2015-10-01,2015-12-31,
S1006XMO,E05255,43350,2016-02-10 16:11,2015-10-01,2015-12-31,
S1006XN9,E05570,94210,2016-02-10 16:12,2015-10-01,2015-12-31,
S1006VN5,E01543,63620,2016-02-10 16:15,2015-10-01,2015-12-31,
S1006Y0G,E01230,72310,2016-02-10 16:16,2015-10-01,2015-12-31,
S1006VPN,E05487,37710,2016-02-10 16:17,2015-10-01,2015-12-31,
S1006VKF,E00061,,2016-02-10 16:18,2015-10-01,2015-12-31,
S1006SA5,E01358,,2016-02-10 16:20,2015-10-01,2015-12-31,
S1006UV3,E03346,68360,2016-02-10 16:20,2015-10-01,2015-12-31,
S1006WB2,E01646,64030,2016-02-10 16:20,2015-10-01,2015-12-31,
S1006WKM,E05431,,2016-02-10 16:20,2015-10-01,2015-12-31,
S1006U3F,E05163,48260,2016-02-10 16:21,2015-10-01,2015-12-31,
S1006WPE,E03673,85590,2016-02-10 16:22,2015-10-01,2015-12-31,
S1006W6D,E00034,88350,2016-02-10 16:23,2015-10-01,2015-12-31,
S1006VXI,E24651,71480,2016-02-10 16:24,2015-10-01,2015-12-31,
S1006XEP,E00705,79180,2016-02-10 16:27,2015-10-01,2015-12-31,
S1006W3M,E03821,,2016-02-10 16:28,2015-10-01,2015-12-31,
S1006T6L,E03574,83680,2016-02-10 16:28,2015-10-01,2015-12-31,
S1006WOA,E27506,60740,2016-02-10 16:28,2015-10-01,2015-12-31,
S1006XS6,E04154,90240,2016-02-10 16:29,,,S1005LV1
S1006XSB,E04154,90240,2016-02-10 16:32,,,S1006CIQ
S1006XGH,E02602,80660,2016-02-10 16:33,2015-10-01,2015-12-31,
S1006VIZ,E00082,18900,2016-02-10 16:33,2015-10-01,2015-12-31,
S1006WLI,E23479,49260,2016-02-10 16:34,2015-10-01,2015-12-31,
S1006WOR,E04934,97880,2016-02-10 16:34,2015-10-01,2015-12-31,
S1006VI0,E04159,90820,2016-02-10 16:35,2015-10-01,2015-12-31,
S1006XYH,E05553,37990,2016-02-10 16:36,2015-10-01,2015-12-31,
S1006WNP,E02157,,2016-02-10 16:41,2015-10-01,2015-12-31,
S1006X5F,E00836,42720,2016-02-10 16:46,2015-10-01,2015-12-31,
S1006XNW,E05055,94390,2016-02-10 16:57,2015-10-01,2015-12-31,
S1006Y69,E02612,,2016-02-10 17:08,2015-10-01,2015-12-31,
S1006Y1I,E00063,18050,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006XUA,E01478,60050,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006W2A,E01152,52080,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006Y5C,E21955,34430,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006SZS,E00213,,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006YAQ,E02353,,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006WA0,E02714,98560,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006WFW,E01464,34370,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006SBB,E04520,95320,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006YHL,E00591,35800,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006Y5G,E02199,64700,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006UPH,E01774,67540,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006XLI,E04523,95360,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006Y9T,E01305,57530,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006UTK,E02369,79940,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006YIM,E03139,98310,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006WQB,E05322,23490,2016-02-12 09:00,2015-10-01,2015-12-31,
S1006OMY,E03398,27530,2016-02-12 09:01,2015-10-01,2015-12-31,
S1006YJJ,E02013,68990,2016-02-12 09:01,2015-10-01,2015-12-31,
S1006VGY,E03528,30970,2016-02-12 09:01,2015-10-01,2015-12-31,
S1006WWR,E04861,96820,2016-02-12 09:01,2015-10-01,2015-12-31,
S1006UHF,E01993,69180,2016-02-12 09:01,2015-10-01,2015-12-31,
S1006V61,E01515,62030,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006W4X,E01644,72550,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006VK5,E00461,28750,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006VOF,E02854,,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006WP7,E05352,23720,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006XLF,E03472,30200,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006VNL,E04102,90410,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006VHI,E01343,,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006XYS,E01131,53550,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006X3A,E02669,,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006YMC,E03756,86090,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006U4Q,E27530,62480,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006SXL,E00433,26120,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006WS2,E00714,39510,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006XQO,E00469,28990,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006XQK,E00254,17950,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006W2F,E05274,43500,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006WEY,E02760,99320,2016-02-12 09:02,2015-10-01,2015-12-31,
S1006Y4D,E02343,61560,2016-02-12 09:03,2015-10-01,2015-12-31,
S1006WZO,E00786,40940,2016-02-12 09:03,2015-10-01,2015-12-31,
S1006WHM,E01373,59230,2016-02-12 09:03,2015-10-01,2015-12-31,
S1006YIP,E01701,,2016-02-12 09:03,2015-10-01,2015-12-31,
S1006VEE,E03432,33170,2016-02-12 09:03,2015-10-01,2015-12-31,
S1006VHZ,E00659,39410,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006S70,E01024,42310,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006PTP,E02073,64300,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006XSG,E05422,33410,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006YD9,E00344,13800,2016-02-12 09:04,2015-10-11,2015-12-31,
S1006YI9,E00566,34090,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006X6I,E02856,75250,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006WXW,E01954,69640,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006W7Q,E02666,81440,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006W4Z,E01615,,2016-02-12 09:04,2015-10-01,2015-12-31,
S1006XLT,E01593,72590,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006XRZ,E01744,65080,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006VCC,E00477,,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006V9J,E00458,22880,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006XLO,E02678,81590,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006YMZ,E01704,63070,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006V3C,E02162,72830,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006TOX,E04185,90700,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006UN2,E01456,64670,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006VQB,E00279,17680,2016-02-12 09:05,2015-10-01,2015-12-31,
S1006TXV,E00558,33060,2016-02-12 09:06,2015-10-01,2015-12-31,
S1006WMC,E03863,97060,2016-02-12 09:06,2015-10-01,2015-12-31,
S1006X72,E02530,80410,2016-02-12 09:06,2015-10-01,2015-12-31,
S1006X2S,E02663,81400,2016-02-12 09:06,2015-10-01,2015-12-31,
S1006SEC,E00074,19420,2016-02-12 09:06,2015-10-01,2015-12-31,
S1006V06,E02745,99020,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006WRB,E01495,61340,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006XC7,E03332,76370,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006XEV,E05248,43310,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006VZ7,E03907,88300,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006X60,E03676,,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006VRS,E00501,28160,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006XWD,E03276,75230,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006XZG,E01608,,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006XCF,E15690,,2016-02-12 09:07,2015-10-01,2015-12-31,
S1006VSI,E02445,59650,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006WBP,E02275,77520,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006TGL,E05001,46900,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006WQP,E01979,69410,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006WQU,E05670,21370,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006VS5,E01096,51420,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006SRG,E02163,72610,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006XBV,E04899,96250,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006VRW,E00065,18150,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006VR5,E01000,42180,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006Y3E,E05326,17240,2016-02-12 09:08,2015-10-01,2015-12-31,
S1006XKL,E01436,,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006V8O,E04254,91710,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006WW3,E01437,59840,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006UPY,E04319,,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006XVS,E01411,59860,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006UQF,E01280,56590,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006XUH,E00988,49010,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006XVP,E01113,51850,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006WCN,E02560,80510,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006Y7D,E00766,40410,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006XX1,E02226,72730,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006XXU,E03770,86990,2016-02-12 09:09,2015-10-01,2015-12-31,
S1006UYU,E04576,,2016-02-12 09:10,2015-10-01,2015-12-31,
S1006UF2,E02761,99340,2016-02-12 09:10,2015-10-01,2015-12-31,
S1006XCK,E01909,64070,2016-02-12 09:10,2015-10-01,2015-12-31,
S1006YHP,E01642,62820,2016-02-12 09:10,2015-10-01,2015-12-31,
S1006Y35,E01265,,2016-02-12 09:10,2015-10-01,2015-12-31,
S1006V47,E03076,81350,2016-02-12 09:10,2015-10-01,2015-12-31,
S1006WWJ,E01768,67040,2016-02-12 09:10,2015-10-01,2015-12-31,
S1006UZ0,E01253,54630,2016-02-12 09:10,2015-10-01,2015-12-31,
S1006WRM,E02518,80840,2016-02-12 09:11,2015-10-01,2015-12-31,
S1006V82,E03508,30690,2016-02-12 09:11,2015-10-01,2015-12-31,
S1006XS4,E00187,97670,2016-02-12 09:11,2015-10-01,2015-12-31,
S1006UZK,E03772,86240,2016-02-12 09:11,2015-10-01,2015-12-31,
S1006VMZ,E03592,83980,2016-02-12 09:11,2015-10-01,2015-12-31,
S1006XJ3,E01695,62930,2016-02-12 09:12,2015-10-01,2015-12-31,
S1006YLY,E04920,97990,2016-02-12 09:12,2015-10-01,2015-12-31,
S1006WUE,E02875,75650,2016-02-12 09:12,2015-10-01,2015-12-31,
S1006TN3,E00080,18850,2016-02-12 09:12,2015-10-01,2015-12-31,
S1006XGM,E01439,59830,2016-02-12 09:12,2015-10-01,2015-12-31,
S1006UT8,E02354,77490,2016-02-12 09:12,2015-10-01,2015-12-31,
S1006XWG,E01676,62770,2016-02-12 09:12,2015-10-01,2015-12-31,
S1006X4I,E05576,24810,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006WYX,E04857,96860,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006X3Z,E02383,79800,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006YCP,E04223,90340,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006VSN,E24453,36410,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006WVZ,E02048,68370,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006WWQ,E00893,46130,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006XU4,E04286,93040,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006UZ2,E00520,30020,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006WU3,E02171,60420,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006UTQ,E02719,98690,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006VSV,E01259,54440,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006XFU,E01721,64020,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006XOD,E01973,,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006XZJ,E00387,22220,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006WVE,E04953,,2016-02-12 09:13,2015-10-01,2015-12-31,
S1006WK2,E01156,52610,2016-02-12 09:14,2015-10-01,2015-12-31,
S1006UJI,E01109,51990,2016-02-12 09:14,2015-10-01,2015-12-31,
S1006X8C,E01426,59450,2016-02-12 09:14,2015-10-01,2015-12-31,
S1006SF6,E04293,93120,2016-02-12 09:14,2015-10-01,2015-12-31,
S1006WZ0,E00209,19660,2016-02-12 09:14,2015-10-01,2015-12-31,
S1006XHI,E04283,93010,2016-02-12 09:14,2015-10-01,2015-12-31,
S1006UVM,E00012,13010,2016-02-12 09:14,2015-10-01,2015-12-31,
S1006WD5,E00898,40950,2016-02-12 09:14,2015-10-01,2015-12-31,
S1006W7A,E01048,49680,2016-02-12 09:15,2015-10-01,2015-12-31,
S1006XXC,E02959,,2016-02-12 09:15,2015-10-01,2015-12-31,
S1006XDS,E00774,40610,2016-02-12 09:15,2015-10-01,2015-12-31,
S1006YN2,E01930,61440,2016-02-12 09:15,2015-10-01,2015-12-31,
S1006Y45,E05423,24120,2016-02-12 09:15,2015-10-01,2015-12-31,
S1006WMT,E02806,74430,2016-02-12 09:16,2015-10-01,2015-12-31,
S1006XNL,E03314,76040,2016-02-12 09:16,2015-10-01,2015-12-31,
S1006VME,E00028,57140,2016-02-12 09:16,2015-10-01,2015-12-31,
S1006VRN,E02431,69070,2016-02-12 09:16,2015-10-01,2015-12-31,
S1006XVQ,E03784,87060,2016-02-12 09:16,2015-10-01,2015-12-31,
S1006VHP,E02255,63550,2016-02-12 09:16,2015-10-01,2015-12-31,
S1006YJU,E03109,82080,2016-02-12 09:16,2015-10-01,2015-12-31,
S1006XSH,E02513,80310,2016-02-12 09:16,2015-10-01,2015-12-31,
S1006WV5,E01733,62580,2016-02-12 09:17,2015-10-01,2015-12-31,
S1006XQ4,E01414,64860,2016-02-12 09:17,2015-10-01,2015-12-31,
